"covariateId","covariateName","analysisId","conceptId","covariateValue"
443949102,"condition_occurrence during day -365 through 0 days relative to index: Disease type AND/OR category unknown",102,443949,-0.593636648927734
40237546302,"drug_exposure during day -365 through 0 days relative to index: 24 HR Niacin 500 MG Extended Release Oral Tablet [Niaspan]",302,40237546,0.577222033825012
1545999302,"drug_exposure during day -365 through 0 days relative to index: atorvastatin 20 MG Oral Tablet [Lipitor]",302,1545999,0.572171937024266
43527905502,"procedure_occurrence during day -365 through 0 days relative to index: Psychotherapy, 60 minutes with patient and/or family member",502,43527905,-0.562640610010856
40480252502,"procedure_occurrence during day -365 through 0 days relative to index: Screening for malignant neoplasm of skin",502,40480252,-0.561726376000669
2721266502,"procedure_occurrence during day -365 through 0 days relative to index: Prescription drug, generic",502,2721266,0.555880029679506
40182303302,"drug_exposure during day -365 through 0 days relative to index: gatifloxacin 5 MG/ML Ophthalmic Solution [Zymaxid]",302,40182303,0.548673969049632
197230210,"condition_era group during day -365 through 0 days relative to index: Malignant neoplasm of uterus",210,197230,-0.546731448342434
4135421702,"measurement during day -365 through 0 days relative to index: Body mass index 20-24 - normal",702,4135421,-0.542089553726954
42873650302,"drug_exposure during day -365 through 0 days relative to index: 0.5 ML Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus 0.03 MG/ML / Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.03 MG/ML / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus 0.03 MG/ML Prefilled Syringe [Fluvi",302,42873650,0.541430499805052
2212635702,"measurement during day -365 through 0 days relative to index: Unlisted chemistry procedure",702,2212635,0.540801002199976
21603353410,"drug_era group during day -365 through 0 days relative to index: Leukotriene receptor antagonists",410,21603353,-0.538696331935711
3002109702,"measurement during day -365 through 0 days relative to index: Cholesterol in LDL/Cholesterol in HDL [Mass Ratio] in Serum or Plasma",702,3002109,-0.530676518840043
40225028402,"drug_era during day -365 through 0 days relative to index: Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain",402,40225028,-0.528391691954676
2213430302,"drug_exposure during day -365 through 0 days relative to index: Hepatitis A and hepatitis B vaccine (HepA-HepB), adult dosage, for intramuscular use",302,2213430,-0.527556088858405
1154161402,"drug_era during day -365 through 0 days relative to index: montelukast",402,1154161,-0.526386444796531
43527987502,"procedure_occurrence during day -365 through 0 days relative to index: Psychotherapy, 30 minutes with patient and/or family member when performed with an evaluation and management service (List separately in addition to the code for primary procedure)",502,43527987,-0.526167916579731
1545998302,"drug_exposure during day -365 through 0 days relative to index: atorvastatin 10 MG Oral Tablet [Lipitor]",302,1545998,0.524747659282756
376415102,"condition_occurrence during day -365 through 0 days relative to index: Hypermetropia",102,376415,0.496878753365268
704945302,"drug_exposure during day -365 through 0 days relative to index: Methocarbamol 750 MG Oral Tablet",302,704945,0.489656898108144
43527904502,"procedure_occurrence during day -365 through 0 days relative to index: Psychotherapy, 45 minutes with patient and/or family member",502,43527904,-0.474486621878192
42742371702,"measurement during day -365 through 0 days relative to index: Molecular pathology procedure, Level 2",702,42742371,-0.474312351191722
3030354702,"measurement during day -365 through 0 days relative to index: Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum or Plasma by Creatinine-based formula (MDRD)",702,3030354,-0.468373576473163
1154619302,"drug_exposure during day -365 through 0 days relative to index: 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir]",302,1154619,-0.467132887972543
21600004410,"drug_era group during day -365 through 0 days relative to index: Caries prophylactic agents",410,21600004,0.463786672726817
2617206702,"measurement during day -365 through 0 days relative to index: Prostate cancer screening; prostate specific antigen test (psa)",702,2617206,-0.45984837954916
704599402,"drug_era during day -365 through 0 days relative to index: Triazolam",402,704599,0.459276669511811
10003,"age group: 50-54",3,0,0.451093141813003
40164866402,"drug_era during day -365 through 0 days relative to index: Influenza Virus Vaccine, Inactivated A-Brisbane-59-2007, IVR-148 (H1N1) strain",402,40164866,0.450587576214679
46257666702,"measurement during day -365 through 0 days relative to index: Infectious agent detection by nucleic acid (DNA or RNA); Human Papillomavirus (HPV), high-risk types (eg, 16, 18, 31, 33, 35, 39, 45, 51, 52, 56, 58, 59, 68)",702,46257666,-0.446695473635926
11003,"age group: 55-59",3,0,0.445486883242594
2213029702,"measurement during day -365 through 0 days relative to index: Susceptibility studies, antimicrobial agent; disk method, per plate (12 or fewer agents)",702,2213029,0.44451334113241
21603283410,"drug_era group during day -365 through 0 days relative to index: Glucocorticoids",410,21603283,-0.438042807444098
438398102,"condition_occurrence during day -365 through 0 days relative to index: Leukocytosis",102,438398,0.425163320414627
19022066302,"drug_exposure during day -365 through 0 days relative to index: Estradiol 0.025 MG Vaginal Tablet",302,19022066,-0.421693940264318
42742380702,"measurement during day -365 through 0 days relative to index: Infectious agent antigen detection by enzyme immunoassay technique, qualitative or semiquantitative, multiple-step method; HIV-1 antigen(s), with HIV-1 and HIV-2 antibodies, single result",702,42742380,-0.420024580791559
2108054502,"procedure_occurrence during day -365 through 0 days relative to index: Introduction of needle or intracatheter, vein",502,2108054,0.408845747595527
433736210,"condition_era group during day -365 through 0 days relative to index: Obesity",210,433736,-0.407295395701022
437525702,"measurement during day -365 through 0 days relative to index: Overweight",702,437525,-0.398974030689997
440374102,"condition_occurrence during day -365 through 0 days relative to index: Obsessive-compulsive disorder",102,440374,-0.394084422875965
19133768302,"drug_exposure during day -365 through 0 days relative to index: Acetaminophen 750 MG / Hydrocodone Bitartrate 7.5 MG Oral Tablet",302,19133768,0.39037348717984
2313879502,"procedure_occurrence during day -365 through 0 days relative to index: Doppler echocardiography, pulsed wave and/or continuous wave with spectral display (List separately in addition to codes for echocardiographic imaging); complete",502,2313879,-0.388575337531046
2414352802,"observation during day -365 through 0 days relative to index: Service(s) provided between 10:00 PM and 8:00 AM at 24-hour facility, in addition to basic service",802,2414352,0.386730447007887
19127937302,"drug_exposure during day -365 through 0 days relative to index: {7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack",302,19127937,-0.382397153948388
4060705702,"measurement during day -365 through 0 days relative to index: Body mass index 25-29 - overweight",702,4060705,-0.367745467796492
2212332702,"measurement during day -365 through 0 days relative to index: Very long chain fatty acids",702,2212332,0.36530405071784
43534760410,"drug_era group during day -365 through 0 days relative to index: Direct factor Xa inhibitors",410,43534760,-0.36351923626407
1002,"age in years",2,0,-0.361514214205444
42742499302,"drug_exposure during day -365 through 0 days relative to index: Influenza virus vaccine, split virus, preservative-free, for intradermal use",302,42742499,-0.358410729511224
40162606302,"drug_exposure during day -365 through 0 days relative to index: Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet",302,40162606,-0.358143603382998
2006619502,"procedure_occurrence during day -365 through 0 days relative to index: Other operations on skin and subcutaneous tissue",502,2006619,-0.357494114510398
19130124302,"drug_exposure during day -365 through 0 days relative to index: {56 (varenicline 1 MG Oral Tablet [Chantix]) } Pack [Chantix Continuing Months Of Therapy]",302,19130124,-0.35706709321543
201117102,"condition_occurrence during day -365 through 0 days relative to index: Nonallopathic lesion of the pelvic region",102,201117,-0.356403628061047
1322184402,"drug_era during day -365 through 0 days relative to index: clopidogrel",402,1322184,-0.356066866876651
316127102,"condition_occurrence during day -365 through 0 days relative to index: Vitreous opacities",102,316127,-0.354382515855687
1154615302,"drug_exposure during day -365 through 0 days relative to index: 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler",302,1154615,0.353351764381234
2313699502,"procedure_occurrence during day -365 through 0 days relative to index: Binocular microscopy (separate diagnostic procedure)",502,2313699,0.349117438030892
81144102,"condition_occurrence during day -365 through 0 days relative to index: Sprain of medial collateral ligament of knee",102,81144,-0.348653483898155
2617223502,"procedure_occurrence during day -365 through 0 days relative to index: Colorectal cancer screening; colonoscopy on individual not meeting criteria for high risk",502,2617223,-0.348421702721749
2314288502,"procedure_occurrence during day -365 through 0 days relative to index: Therapeutic procedure, 1 or more areas, each 15 minutes; massage, including effleurage, petrissage and/or tapotement (stroking, compression, percussion)",502,2314288,0.348247438373527
4103992210,"condition_era group during day -365 through 0 days relative to index: Mass of stomach",210,4103992,-0.34701259051535
40232756302,"drug_exposure during day -365 through 0 days relative to index: Oxycodone Hydrochloride 5 MG Oral Tablet",302,40232756,0.34388720750646
11007,"index month: 11",7,0,0.342687539885494
40222660302,"drug_exposure during day -365 through 0 days relative to index: Hydroxyzine Pamoate 25 MG Oral Capsule",302,40222660,0.341085774710562
3014576702,"measurement during day -365 through 0 days relative to index: Chloride serum/plasma",702,3014576,0.338945388828478
12007,"index month: 12",7,0,0.336164523290562
3027114702,"measurement during day -365 through 0 days relative to index: Cholesterol [Mass/volume] in Serum or Plasma",702,3027114,-0.332883959427752
42873961402,"drug_era during day -365 through 0 days relative to index: Influenza B virus vaccine, B-Wisconsin-1-2010-like virus",402,42873961,0.326861138045273
43527984502,"procedure_occurrence during day -365 through 0 days relative to index: Psychiatric diagnostic evaluation",502,43527984,-0.324840143716706
2313881502,"procedure_occurrence during day -365 through 0 days relative to index: Doppler echocardiography color flow velocity mapping (List separately in addition to codes for echocardiography)",502,2313881,0.322976753546637
2008419502,"procedure_occurrence during day -365 through 0 days relative to index: Other miscellaneous procedures",502,2008419,-0.31377938797626
2212094702,"measurement during day -365 through 0 days relative to index: Obstetric panel This panel must include the following: Blood count, complete (CBC), automated and automated differential WBC count (85025 or 85027 and 85004) OR Blood count, complete (CBC), automated (85027) and appropriate manual differential WBC count (",702,2212094,-0.31023772525496
40175084302,"drug_exposure during day -365 through 0 days relative to index: Levothyroxine Sodium 0.175 MG Oral Tablet [Synthroid]",302,40175084,0.308115112331928
19073777302,"drug_exposure during day -365 through 0 days relative to index: Azithromycin 250 MG Oral Tablet",302,19073777,-0.305466253322306
21603282410,"drug_era group during day -365 through 0 days relative to index: OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",410,21603282,0.303428367481331
81672102,"condition_occurrence during day -365 through 0 days relative to index: Nonallopathic lesion of the thoracic region",102,81672,-0.302069514400508
201909210,"condition_era group during day -365 through 0 days relative to index: Female infertility",210,201909,-0.302063785117668
40162494302,"drug_exposure during day -365 through 0 days relative to index: Acetaminophen 500 MG / Hydrocodone Bitartrate 5 MG Oral Tablet",302,40162494,0.301892951485222
2211310802,"observation during day -365 through 0 days relative to index: Patient information entered into a reminder system with a target due date for the next mammogram (RAD)",802,2211310,-0.301845587238712
2213473302,"drug_exposure during day -365 through 0 days relative to index: Tetanus, diphtheria toxoids and acellular pertussis vaccine (Tdap), when administered to individuals 7 years or older, for intramuscular use",302,2213473,0.30153415444057
3023540702,"measurement during day -365 through 0 days relative to index: Body height Measured",702,3023540,0.299745782737291
2110284502,"procedure_occurrence during day -365 through 0 days relative to index: Fetal non-stress test",502,2110284,0.299669340381243
40757049702,"measurement during day -365 through 0 days relative to index: Antibody; Treponema pallidum",702,40757049,0.299459317426411
437643802,"observation during day -365 through 0 days relative to index: Abnormal gait",802,437643,-0.297691424622772
2212830702,"measurement during day -365 through 0 days relative to index: Skin test; tuberculosis, intradermal",702,2212830,-0.296128150917974
40664532502,"procedure_occurrence during day -365 through 0 days relative to index: Influenza virus vaccine, split virus, when administered to individuals 3 years of age and older, for intramuscular use (fluzone)",502,40664532,0.295273066954008
4064377502,"procedure_occurrence during day -365 through 0 days relative to index: Depression screening",502,4064377,-0.294266995736793
2213438302,"drug_exposure during day -365 through 0 days relative to index: Influenza virus vaccine, trivalent, split virus, preservative free, when administered to individuals 3 years and older, for intramuscular use",302,2213438,-0.29399827541238
2110621502,"procedure_occurrence during day -365 through 0 days relative to index: Injection(s), of diagnostic or therapeutic substance(s) (including anesthetic, antispasmodic, opioid, steroid, other solution), not including neurolytic substances, including needle or catheter placement, includes contrast for localization when performed,",502,2110621,0.293943515252231
2212599702,"measurement during day -365 through 0 days relative to index: Transferrin",702,2212599,0.293364794058971
997957302,"drug_exposure during day -365 through 0 days relative to index: Benzoyl Peroxide 0.05 MG/MG / clindamycin phosphate 0.012 MG/MG Topical Gel [Duac]",302,997957,0.292154433367822
2313827502,"procedure_occurrence during day -365 through 0 days relative to index: Rhythm ECG, 1-3 leads; interpretation and report only",502,2313827,-0.291465552557457
4202605802,"observation during day -365 through 0 days relative to index: Discharge status",802,4202605,0.288794416486651
1545959302,"drug_exposure during day -365 through 0 days relative to index: atorvastatin 80 MG Oral Tablet",302,1545959,0.2885501051494
436676102,"condition_occurrence during day -365 through 0 days relative to index: Posttraumatic stress disorder",102,436676,0.288133859458076
2213483302,"drug_exposure during day -365 through 0 days relative to index: Pneumococcal polysaccharide vaccine, 23-valent, adult or immunosuppressed patient dosage, when administered to individuals 2 years or older, for subcutaneous or intramuscular use",302,2213483,0.287500917655124
4193874210,"condition_era group during day -365 through 0 days relative to index: Bacterial infection of the digestive tract",210,4193874,0.285268978544275
2212642702,"measurement during day -365 through 0 days relative to index: Blood count; hematocrit (Hct)",702,2212642,0.282725076000394
440279802,"observation during day -365 through 0 days relative to index: Accident",802,440279,-0.281468238320348
3005941702,"measurement during day -365 through 0 days relative to index: Pathology report relevant history Narrative",702,3005941,0.281055069896728
4092896702,"measurement during day -365 through 0 days relative to index: Feces contents abnormal",702,4092896,-0.280139755322016
4297090502,"procedure_occurrence during day -365 through 0 days relative to index: Evaluation procedure",502,4297090,-0.28006808370588
19019044302,"drug_exposure during day -365 through 0 days relative to index: Hydrochlorothiazide 50 MG Oral Tablet",302,19019044,0.279844818978227
2101966502,"procedure_occurrence during day -365 through 0 days relative to index: Excision, benign lesion including margins, except skin tag (unless listed elsewhere), trunk, arms or legs; excised diameter 1.1 to 2.0 cm",502,2101966,0.279314737142598
4266590210,"condition_era group during day -365 through 0 days relative to index: Abscess of hand",210,4266590,-0.277100368864588
4006968210,"condition_era group during day -365 through 0 days relative to index: Nonallopathic lesion",210,4006968,0.277031465577717
439141702,"measurement during day -365 through 0 days relative to index: Abnormal weight gain",702,439141,-0.275794516253732
12003,"age group: 60-64",3,0,0.271982716737667
922802302,"drug_exposure during day -365 through 0 days relative to index: Nystatin 100000 UNT/ML Topical Cream",302,922802,0.270931441472372
2414350802,"observation during day -365 through 0 days relative to index: Service(s) provided in the office during regularly scheduled evening, weekend, or holiday office hours, in addition to basic service",802,2414350,-0.270670484137685
2108261502,"procedure_occurrence during day -365 through 0 days relative to index: Arterial catheterization or cannulation for sampling, monitoring or transfusion (separate procedure); percutaneous",502,2108261,-0.269473176787801
3004691702,"measurement during day -365 through 0 days relative to index: Service comment",702,3004691,-0.269385874849246
1549786402,"drug_era during day -365 through 0 days relative to index: Ethinyl Estradiol",402,1549786,-0.268608580200339
40486433210,"condition_era group during day -365 through 0 days relative to index: Perennial allergic rhinitis",210,40486433,-0.267812660560341
2213243702,"measurement during day -365 through 0 days relative to index: Cytopathology, cervical or vaginal (any reporting system), collected in preservative fluid, automated thin layer preparation; screening by automated system, under physician supervision",702,2213243,-0.266935761961007
434894102,"condition_occurrence during day -365 through 0 days relative to index: Acute posthemorrhagic anemia",102,434894,0.266415849739161
441818210,"condition_era group during day -365 through 0 days relative to index: Hemangioma",210,441818,-0.263679331742603
443615210,"condition_era group during day -365 through 0 days relative to index: Refractory migraine",210,443615,0.261559943816739
257683102,"condition_occurrence during day -365 through 0 days relative to index: Posterior rhinorrhea",102,257683,-0.260870192514333
79072102,"condition_occurrence during day -365 through 0 days relative to index: Inflammatory disorder of breast",102,79072,0.260388900786113
2212910702,"measurement during day -365 through 0 days relative to index: Antibody; rubeola",702,2212910,-0.259596145747167
19075601302,"drug_exposure during day -365 through 0 days relative to index: clopidogrel 75 MG Oral Tablet",302,19075601,0.259314015891221
40187891302,"drug_exposure during day -365 through 0 days relative to index: POLYETHYLENE GLYCOL 3350 420000 MG / Potassium Chloride 1480 MG / Sodium Bicarbonate 5720 MG / Sodium Chloride 11200 MG Powder for Oral Solution [GaviLyte-N]",302,40187891,0.258968333979431
4307024802,"observation during day -365 through 0 days relative to index: Follow-up encounter",802,4307024,-0.256720613584508
2212643702,"measurement during day -365 through 0 days relative to index: Blood count; hemoglobin (Hgb)",702,2212643,-0.256385675732817
1583722302,"drug_exposure during day -365 through 0 days relative to index: exenatide",302,1583722,-0.255454338439711
2212738702,"measurement during day -365 through 0 days relative to index: Sickling of RBC, reduction",702,2212738,-0.254706547803654
2314278502,"procedure_occurrence during day -365 through 0 days relative to index: Application of a modality to 1 or more areas; electrical stimulation (manual), each 15 minutes",502,2314278,-0.252789754602057
40757035502,"procedure_occurrence during day -365 through 0 days relative to index: Scanning computerized ophthalmic diagnostic imaging, posterior segment, with interpretation and report, unilateral or bilateral; optic nerve",502,40757035,0.252204067651498
40166825302,"drug_exposure during day -365 through 0 days relative to index: 24 HR metoprolol succinate 100 MG Extended Release Oral Tablet [Toprol]",302,40166825,0.252016934914493
4162038210,"condition_era group during day -365 through 0 days relative to index: Occlusion of artery",210,4162038,0.251676103619746
40166541302,"drug_exposure during day -365 through 0 days relative to index: Tamsulosin hydrochloride 0.4 MG Oral Capsule [Flomax]",302,40166541,-0.25097440744056
4047392802,"observation during day -365 through 0 days relative to index: Postpartum care",802,4047392,-0.250831544122808
4309371802,"observation during day -365 through 0 days relative to index: Occupational therapy",802,4309371,-0.250381310185067
4209423210,"condition_era group during day -365 through 0 days relative to index: Nicotine dependence",210,4209423,0.250031051765795
19049904302,"drug_exposure during day -365 through 0 days relative to index: Potassium Chloride 20 MEQ Extended Release Oral Tablet [Klor-Con]",302,19049904,-0.249256246014996
378427102,"condition_occurrence during day -365 through 0 days relative to index: Tear film insufficiency",102,378427,-0.248689878659792
2313994502,"procedure_occurrence during day -365 through 0 days relative to index: Duplex scan of aorta, inferior vena cava, iliac vasculature, or bypass grafts; complete study",502,2313994,0.245545081979523
1501309402,"drug_era during day -365 through 0 days relative to index: thyroid (USP)",402,1501309,-0.245182709210793
2213296502,"procedure_occurrence during day -365 through 0 days relative to index: Pathology consultation during surgery; first tissue block, with frozen section(s), single specimen",502,2213296,-0.242086470901085
74726210,"condition_era group during day -365 through 0 days relative to index: Dislocation of joint",210,74726,0.240696448643373
72404210,"condition_era group during day -365 through 0 days relative to index: Joint stiffness",210,72404,-0.240286087593183
4111920210,"condition_era group during day -365 through 0 days relative to index: Malignant epithelial neoplasm of skin",210,4111920,0.240199137912319
4017388102,"condition_occurrence during day -365 through 0 days relative to index: Closed dislocation lumbar spine",102,4017388,-0.239975453047232
192671102,"condition_occurrence during day -365 through 0 days relative to index: Gastrointestinal hemorrhage",102,192671,0.238849118863506
715966302,"drug_exposure during day -365 through 0 days relative to index: Escitalopram 20 MG Oral Tablet [Lexapro]",302,715966,0.23840066082395
4134605210,"condition_era group during day -365 through 0 days relative to index: Optic disc disorder",210,4134605,0.237712869709782
2104816502,"procedure_occurrence during day -365 through 0 days relative to index: Injection procedure for sacroiliac joint, anesthetic/steroid, with image guidance (fluoroscopy or CT) including arthrography when performed",502,2104816,0.237637853077949
40169247302,"drug_exposure during day -365 through 0 days relative to index: 14 ACTUAT Fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]",302,40169247,-0.23756574550348
40757022502,"procedure_occurrence during day -365 through 0 days relative to index: Scanning computerized ophthalmic diagnostic imaging, posterior segment, with interpretation and report, unilateral or bilateral; retina",502,40757022,0.236733324580295
2212821702,"measurement during day -365 through 0 days relative to index: Particle agglutination; screen, each antibody",702,2212821,-0.236429077693074
2313646502,"procedure_occurrence during day -365 through 0 days relative to index: Visual field examination, unilateral or bilateral, with interpretation and report; intermediate examination (eg, at least 2 isopters on Goldmann perimeter, or semiquantitative, automated suprathreshold screening program, Humphrey suprathreshold automatic ",502,2313646,0.23607054686806
198197102,"condition_occurrence during day -365 through 0 days relative to index: Male infertility",102,198197,-0.235199458122658
21604801410,"drug_era group during day -365 through 0 days relative to index: OTHER NERVOUS SYSTEM DRUGS",410,21604801,0.234487249540359
40180039302,"drug_exposure during day -365 through 0 days relative to index: Promethazine Hydrochloride 12.5 MG Oral Tablet",302,40180039,-0.232341371541637
2213235702,"measurement during day -365 through 0 days relative to index: Cytopathology, slides, cervical or vaginal (the Bethesda System); manual screening under physician supervision",702,2213235,0.231876375552085
4304411210,"condition_era group during day -365 through 0 days relative to index: Nonallopathic lesion of back",210,4304411,-0.2307953213287
441482802,"observation during day -365 through 0 days relative to index: Administrative reason for encounter",802,441482,0.230758943127005
4200851210,"condition_era group during day -365 through 0 days relative to index: Chronic tracheobronchitis",210,4200851,0.230719281241812
197236102,"condition_occurrence during day -365 through 0 days relative to index: Uterine leiomyoma",102,197236,-0.229932899740246
2212603702,"measurement during day -365 through 0 days relative to index: Triiodothyronine T3; free",702,2212603,0.229630955503273
2211526502,"procedure_occurrence during day -365 through 0 days relative to index: Radiological examination, gastrointestinal tract, upper, air contrast, with specific high density barium, effervescent agent, with or without glucagon; with or without delayed films, without KUB",502,2211526,-0.228614830599447
21604288410,"drug_era group during day -365 through 0 days relative to index: Morphinan derivatives",410,21604288,0.228007341147621
3015746702,"measurement during day -365 through 0 days relative to index: Specimen source [Identifier] of Unspecified specimen",702,3015746,-0.227996689190322
40174291302,"drug_exposure during day -365 through 0 days relative to index: liothyronine sodium 0.005 MG Oral Tablet",302,40174291,0.227615748446079
2110011502,"procedure_occurrence during day -365 through 0 days relative to index: Vasectomy, unilateral or bilateral (separate procedure), including postoperative semen examination(s)",502,2110011,-0.22705923659983
435875102,"condition_occurrence during day -365 through 0 days relative to index: Complication of pregnancy, childbirth and/or the puerperium",102,435875,0.226722324169134
40166035402,"drug_era during day -365 through 0 days relative to index: saxagliptin",402,40166035,-0.226608318732668
954692302,"drug_exposure during day -365 through 0 days relative to index: latanoprost 0.05 MG/ML Ophthalmic Solution [Xalatan]",302,954692,-0.226403808898586
